"dt","k","v"
2014-01-29,"lg.revenue",6975527.2
2014-01-30,"lg.revenue",6533201.91
2014-01-31,"lg.revenue",9818684.72
2014-02-01,"lg.revenue",9704779.96
2014-02-02,"lg.revenue",6251192.29
2014-02-03,"lg.revenue",5848735.74
2014-02-04,"lg.revenue",6087505.62
2014-02-05,"lg.revenue",6043152.88
2014-02-06,"lg.revenue",6464946.73
2014-02-07,"lg.revenue",7021404.7
2014-02-08,"lg.revenue",6768592.42
2014-02-09,"lg.revenue",7115682.98
2014-02-10,"lg.revenue",8975242.09
2014-02-11,"lg.revenue",7634624.79
2014-02-12,"lg.revenue",7989539.99
2014-02-13,"lg.revenue",7777017.15
2014-02-14,"lg.revenue",7473895.33
2014-02-15,"lg.revenue",8846797.99
2014-02-16,"lg.revenue",8110149.99
2014-02-17,"lg.revenue",9860060.96
2014-02-18,"lg.revenue",6930189.75
2014-02-19,"lg.revenue",7043091.31
2014-02-20,"lg.revenue",6716628.65
2014-02-21,"lg.revenue",8476620.13
2014-02-22,"lg.revenue",6245448.2
2014-02-23,"lg.revenue",5975137.33
2014-02-24,"lg.revenue",7151957.31
2014-02-25,"lg.revenue",6867653.59
2014-02-26,"lg.revenue",7150483.53
2014-02-27,"lg.revenue",6414633.22
2014-02-28,"lg.revenue",6605233.09
2014-03-01,"lg.revenue",6288458.27
2014-03-02,"lg.revenue",6940855.08
2014-03-03,"lg.revenue",7260369.87
2014-03-04,"lg.revenue",6841239.23
2014-03-05,"lg.revenue",6598281.77
2014-03-06,"lg.revenue",8093139.2
2014-03-07,"lg.revenue",6393322.93
2014-03-08,"lg.revenue",5435907.89
2014-03-09,"lg.revenue",6657966.48
2014-03-10,"lg.revenue",6922224.24
2014-03-11,"lg.revenue",6566441.36
2014-03-12,"lg.revenue",6580337.56
2014-03-13,"lg.revenue",6688274.77
2014-03-14,"lg.revenue",7161456.72
2014-03-15,"lg.revenue",5550888.59
2014-03-16,"lg.revenue",5833481.46
2014-03-17,"lg.revenue",6605696.57
2014-03-18,"lg.revenue",6422166.78
2014-03-19,"lg.revenue",7279328.81
2014-03-20,"lg.revenue",6340121.37
2014-03-21,"lg.revenue",6795853.42
2014-03-22,"lg.revenue",6122120.03
2014-03-23,"lg.revenue",6321340.96
2014-03-24,"lg.revenue",7628893.8
2014-03-25,"lg.revenue",7078259.33
2014-03-26,"lg.revenue",7457876.83
2014-03-27,"lg.revenue",6614173.72
2014-03-28,"lg.revenue",7525519.38
2014-03-29,"lg.revenue",6628524.19
2014-03-30,"lg.revenue",5851492.79
2014-03-31,"lg.revenue",6549024.63
2014-04-01,"lg.revenue",5960997.89
2014-04-02,"lg.revenue",6411663.67
2014-04-03,"lg.revenue",7722295.84
2014-04-04,"lg.revenue",7061930.97
2014-04-05,"lg.revenue",5576748.37
2014-04-06,"lg.revenue",4886322.36
2014-04-07,"lg.revenue",6235131.29
2014-04-08,"lg.revenue",6605528.96
2014-04-09,"lg.revenue",5683512.36
2014-04-10,"lg.revenue",7402966.49
2014-04-11,"lg.revenue",5544787.49
2014-04-12,"lg.revenue",4527718.96
2014-04-13,"lg.revenue",4560019.93
2014-04-14,"lg.revenue",5997827.76
2014-04-15,"lg.revenue",5961003.74
2014-04-16,"lg.revenue",6146597.14
2014-04-17,"lg.revenue",6189696.7
2014-04-18,"lg.revenue",6332570.18
2014-04-19,"lg.revenue",5612006.81
2014-04-20,"lg.revenue",6465805.75
2014-04-21,"lg.revenue",6247177.27
2014-04-22,"lg.revenue",5951317.67
2014-04-23,"lg.revenue",6560723.84
2014-04-24,"lg.revenue",5280695.76
2014-04-25,"lg.revenue",5654284.38
2014-04-26,"lg.revenue",4522333.92
2014-04-27,"lg.revenue",4748730.61
2014-04-28,"lg.revenue",5711192.5
2014-04-29,"lg.revenue",5727557.9
2014-04-30,"lg.revenue",6886833.23
2014-05-01,"lg.revenue",7268316.13
2014-05-02,"lg.revenue",5376298.57
2014-05-03,"lg.revenue",5519028.2
2014-05-04,"lg.revenue",5638596.42
2014-05-05,"lg.revenue",7038551.26
2014-05-06,"lg.revenue",7077993.84
2014-05-07,"lg.revenue",6561176.65
2014-05-08,"lg.revenue",6890113.36
2014-05-09,"lg.revenue",6522819.39
2014-05-10,"lg.revenue",6043193.16
2014-05-11,"lg.revenue",5166179.42
2014-05-12,"lg.revenue",6669006.12
2014-05-13,"lg.revenue",6001953.21
2014-05-14,"lg.revenue",5717762.42
2014-05-15,"lg.revenue",5451284.65
2014-05-16,"lg.revenue",5880684.64
2014-05-17,"lg.revenue",4728261.14
2014-05-18,"lg.revenue",4782889.66
2014-05-19,"lg.revenue",5893287.61
2014-05-20,"lg.revenue",6153032.71
2014-05-21,"lg.revenue",6274761.21
2014-05-22,"lg.revenue",6305377.44
2014-05-23,"lg.revenue",6629609.71
2014-05-24,"lg.revenue",5677430.74
2014-05-25,"lg.revenue",6108641.06
2014-05-26,"lg.revenue",8899482.05
2014-05-27,"lg.revenue",6267290.22
2014-05-28,"lg.revenue",6132845.49
2014-05-29,"lg.revenue",5970476.26
2014-05-30,"lg.revenue",6154857.37
2014-05-31,"lg.revenue",5016995.53
2014-06-01,"lg.revenue",4774564.45
2014-06-02,"lg.revenue",6249114.75
2014-06-03,"lg.revenue",6063949.89
2014-06-04,"lg.revenue",5889418.68
2014-06-05,"lg.revenue",7822826.54
2014-06-06,"lg.revenue",6009357.12
2014-06-07,"lg.revenue",4871103.51
2014-06-08,"lg.revenue",5464364.33
2014-06-09,"lg.revenue",6805405.49
2014-06-10,"lg.revenue",6730072.9
2014-06-11,"lg.revenue",8218442.14
2014-06-12,"lg.revenue",6720573.3
2014-06-13,"lg.revenue",6495320.36
2014-06-14,"lg.revenue",5246830.13
2014-06-15,"lg.revenue",5505906.18
2014-06-16,"lg.revenue",7477175.42
2014-06-17,"lg.revenue",7338487.88
2014-06-18,"lg.revenue",6861070.06
2014-06-19,"lg.revenue",7368703.96
2014-06-20,"lg.revenue",7727978.69
2014-06-21,"lg.revenue",6404088.96
2014-06-22,"lg.revenue",4624115.44
2014-06-23,"lg.revenue",6177329.13
2014-06-24,"lg.revenue",6847639.02
2014-06-25,"lg.revenue",5962671.39
2014-06-26,"lg.revenue",5819015.81
2014-06-27,"lg.revenue",5316789.97
2014-06-28,"lg.revenue",4556499.13
2014-06-29,"lg.revenue",4758341.89
2014-06-30,"lg.revenue",5756930.24
2014-07-01,"lg.revenue",6404561.63
2014-07-02,"lg.revenue",6656641.45
2014-07-03,"lg.revenue",6459753.85
2014-07-04,"lg.revenue",5564330.89
2014-07-05,"lg.revenue",6503714.35
2014-07-06,"lg.revenue",4847696.94
2014-07-07,"lg.revenue",5719475.25
2014-07-08,"lg.revenue",6497575.76
2014-07-09,"lg.revenue",5784938.39
2014-07-10,"lg.revenue",5050570.35
2014-07-11,"lg.revenue",5467139.67
2014-07-12,"lg.revenue",4458185.16
2014-07-13,"lg.revenue",4723644.56
2014-07-14,"lg.revenue",5867181.15
2014-07-15,"lg.revenue",5581262.82
2014-07-16,"lg.revenue",5537129.47
2014-07-17,"lg.revenue",4960261.56
2014-07-18,"lg.revenue",4639706.07
2014-07-19,"lg.revenue",4226765.52
2014-07-20,"lg.revenue",5488918.71
2014-07-21,"lg.revenue",6206245.08
2014-07-22,"lg.revenue",6480044.84
2014-07-23,"lg.revenue",7046245.73
2014-07-24,"lg.revenue",6527470.57
2014-07-25,"lg.revenue",7772294.82
2014-07-26,"lg.revenue",6691521.34
2014-07-27,"lg.revenue",4294492.25
2014-07-28,"lg.revenue",6918112.8
2014-07-29,"lg.revenue",5593289.83
2014-07-30,"lg.revenue",6117455.52
2014-07-31,"lg.revenue",5212391.59
2014-08-01,"lg.revenue",11234263.78
2014-08-02,"lg.revenue",9905374.33
2014-08-03,"lg.revenue",6164095.02
2014-08-04,"lg.revenue",5879964.17
2014-08-05,"lg.revenue",6216266.43
2014-08-06,"lg.revenue",6055002.81
2014-08-07,"lg.revenue",5839321.07
2014-08-08,"lg.revenue",5433731.16
2014-08-09,"lg.revenue",4897578.29
2014-08-10,"lg.revenue",5959359.83
2014-08-11,"lg.revenue",6730545.42
2014-08-12,"lg.revenue",6449718.78
2014-08-13,"lg.revenue",6494096.15
2014-08-14,"lg.revenue",6071121.4
2014-08-15,"lg.revenue",6088085.4
2014-08-16,"lg.revenue",6629396.25
2014-08-17,"lg.revenue",6962387.05
2014-08-18,"lg.revenue",7031096.8
2014-08-19,"lg.revenue",7454068.79
2014-08-20,"lg.revenue",7263406.73
2014-08-21,"lg.revenue",6345802.74
2014-08-22,"lg.revenue",6124403.19
2014-08-23,"lg.revenue",5770700.32
2014-08-24,"lg.revenue",5671943.36
2014-08-25,"lg.revenue",6678507.11
2014-08-26,"lg.revenue",6861949.73
2014-08-27,"lg.revenue",5742435.38
2014-08-28,"lg.revenue",5931260.69
2014-08-29,"lg.revenue",7004125.57
2014-08-30,"lg.revenue",6314804.53
2014-08-31,"lg.revenue",10439307.44
2014-09-01,"lg.revenue",11746616.79
2014-09-02,"lg.revenue",7491589.33
2014-09-03,"lg.revenue",6571179.32
2014-09-04,"lg.revenue",6866678.88
2014-09-05,"lg.revenue",7625354.19
2014-09-06,"lg.revenue",7361356.58
2014-09-07,"lg.revenue",5592178.84
2014-09-08,"lg.revenue",6040732.39
2014-09-09,"lg.revenue",6418187.68
2014-09-10,"lg.revenue",5973764.37
2014-09-11,"lg.revenue",5668579.21
2014-09-12,"lg.revenue",6452224.79
2014-09-13,"lg.revenue",5220099.44
2014-09-14,"lg.revenue",5341588.8
2014-09-15,"lg.revenue",5974553.27
2014-09-16,"lg.revenue",5570225.57
2014-09-17,"lg.revenue",5289966.68
2014-09-18,"lg.revenue",5988481.5
2014-09-19,"lg.revenue",5335866.39
2014-09-20,"lg.revenue",4805548.66
2014-09-21,"lg.revenue",4615378.18
2014-09-22,"lg.revenue",5737230.14
2014-09-23,"lg.revenue",5294122.41
2014-09-24,"lg.revenue",5653312.72
2014-09-25,"lg.revenue",5548857.01
2014-09-26,"lg.revenue",5550988.85
2014-09-27,"lg.revenue",4507816.63
2014-09-28,"lg.revenue",5193575.42
2014-09-29,"lg.revenue",5864940.77
2014-09-30,"lg.revenue",6080948.58
2014-10-01,"lg.revenue",6002230.31
2014-10-02,"lg.revenue",5731944.39
2014-10-03,"lg.revenue",5326298.54
2014-10-04,"lg.revenue",4638275.3
2014-10-05,"lg.revenue",4937303.72
2014-10-06,"lg.revenue",5475737.51
2014-10-07,"lg.revenue",5757841.28
2014-10-08,"lg.revenue",5301504.46
2014-10-09,"lg.revenue",6064778.68
2014-10-10,"lg.revenue",5079622.1
2014-10-11,"lg.revenue",4586376.78
2014-10-12,"lg.revenue",4543373.15
2014-10-13,"lg.revenue",5352963.8
2014-10-14,"lg.revenue",4774601.28
2014-10-15,"lg.revenue",4752796.78
2014-10-16,"lg.revenue",5057794.84
2014-10-17,"lg.revenue",7069570.21
2014-10-18,"lg.revenue",5043709.42
2014-10-19,"lg.revenue",4683822.81
2014-10-20,"lg.revenue",5678402.27
2014-10-21,"lg.revenue",6057876.7
2014-10-22,"lg.revenue",6117298.14
2014-10-23,"lg.revenue",5546315.21
2014-10-24,"lg.revenue",6063857.19
2014-10-25,"lg.revenue",4831932.96
2014-10-26,"lg.revenue",5460366.47
2014-10-27,"lg.revenue",6589803.35
2014-10-28,"lg.revenue",6407315.26
2014-10-29,"lg.revenue",6113430.82
2014-10-30,"lg.revenue",5600938.41
2014-10-31,"lg.revenue",5230676.54
2014-11-01,"lg.revenue",5856018.27
2014-11-02,"lg.revenue",7753341.01
2014-11-03,"lg.revenue",7692860.69
2014-11-04,"lg.revenue",7322746.35
2014-11-05,"lg.revenue",7819208.08
2014-11-06,"lg.revenue",7137544.59
2014-11-07,"lg.revenue",7199489.05
2014-11-08,"lg.revenue",6641645.31
2014-11-09,"lg.revenue",7078681.06
2014-11-10,"lg.revenue",8079074.34
2014-11-11,"lg.revenue",6744260.97
2014-11-12,"lg.revenue",8295325.77
2014-11-13,"lg.revenue",7878496.43
2014-11-14,"lg.revenue",8560155.94
2014-11-15,"lg.revenue",8337258.98
2014-11-16,"lg.revenue",9183367.55
2014-11-17,"lg.revenue",10384343.62
2014-11-18,"lg.revenue",10048689.78
2014-11-19,"lg.revenue",8775323.67
2014-11-20,"lg.revenue",17322847.53
2014-11-21,"lg.revenue",14858314.98
2014-11-22,"lg.revenue",14470526.79
2014-11-23,"lg.revenue",17569618.67
2014-11-24,"lg.revenue",32944969.1
2014-11-25,"lg.revenue",23734731.59
2014-11-26,"lg.revenue",31955904.08
2014-11-27,"lg.revenue",161603018.65
2014-11-28,"lg.revenue",109361644.81
2014-11-29,"lg.revenue",48218234.98
2014-11-30,"lg.revenue",33261994.99
2014-12-01,"lg.revenue",132463355.11
2014-12-02,"lg.revenue",20448711.91
2014-12-03,"lg.revenue",16295326.95
2014-12-04,"lg.revenue",16044460.04
2014-12-05,"lg.revenue",16906712.01
2014-12-06,"lg.revenue",19555675.26
2014-12-07,"lg.revenue",21357996.65
2014-12-08,"lg.revenue",23381565.06
2014-12-09,"lg.revenue",23303283.66
2014-12-10,"lg.revenue",20570914.29
2014-12-11,"lg.revenue",19714182.97
2014-12-12,"lg.revenue",20060255.74
2014-12-13,"lg.revenue",20008973.58
2014-12-14,"lg.revenue",22700624.74
2014-12-15,"lg.revenue",26600664.24
2014-12-16,"lg.revenue",24220447.63
2014-12-17,"lg.revenue",22733787.65
2014-12-18,"lg.revenue",22401283.83
2014-12-19,"lg.revenue",22414444.79
2014-12-20,"lg.revenue",21128348.81
2014-12-21,"lg.revenue",19808270.67
2014-12-22,"lg.revenue",21121601.17
2014-12-23,"lg.revenue",18270951.46
2014-12-24,"lg.revenue",14741339.94
2014-12-25,"lg.revenue",8131752.91
2014-12-26,"lg.revenue",15832621.88
2014-12-27,"lg.revenue",12391975.78
2014-12-28,"lg.revenue",9376203.49
2014-12-29,"lg.revenue",10546525.43
2014-12-30,"lg.revenue",10225815.15
2014-12-31,"lg.revenue",10052676.03
2015-01-01,"lg.revenue",7358533.98
2015-01-02,"lg.revenue",8941950.63
2015-01-03,"lg.revenue",9254364.72
2015-01-04,"lg.revenue",7243336.16
2015-01-05,"lg.revenue",7854990.6
2015-01-06,"lg.revenue",7962410.51
2015-01-07,"lg.revenue",7298617.11
2015-01-08,"lg.revenue",6721792.38
2015-01-09,"lg.revenue",6861977.15
2015-01-10,"lg.revenue",6605194.89
2015-01-11,"lg.revenue",6724389.82
2015-01-12,"lg.revenue",7429648.56
2015-01-13,"lg.revenue",7602368.59
2015-01-14,"lg.revenue",7248730.6
2015-01-15,"lg.revenue",7596072.17
2015-01-16,"lg.revenue",6874172.83
2015-01-17,"lg.revenue",6743971.1
2015-01-18,"lg.revenue",6306277.05
2015-01-19,"lg.revenue",7602356.61
2015-01-20,"lg.revenue",7203908.09
2015-01-21,"lg.revenue",8873632.07
2015-01-22,"lg.revenue",7261995.67
2015-01-23,"lg.revenue",8351815.48
2015-01-24,"lg.revenue",9167207.64
2015-01-25,"lg.revenue",7230155.54
2015-01-26,"lg.revenue",7672682.41
2015-01-27,"lg.revenue",7442598.72
2015-01-28,"lg.revenue",6891727.19
2015-01-29,"lg.revenue",6870969.43
2015-01-30,"lg.revenue",7805323.85
2015-01-31,"lg.revenue",7800559.66
2015-02-01,"lg.revenue",6068015.49
2015-02-02,"lg.revenue",6934795.46
2015-02-03,"lg.revenue",7252610.08
2015-02-04,"lg.revenue",6568607.39
2015-02-05,"lg.revenue",6780206.17
2015-02-06,"lg.revenue",7307649.64
2015-02-07,"lg.revenue",7552022
2015-02-08,"lg.revenue",6524615.12
2015-02-09,"lg.revenue",7456161.9
2015-02-10,"lg.revenue",7367822.71
2015-02-11,"lg.revenue",7338225.75
2015-02-12,"lg.revenue",7495686.89
2015-02-13,"lg.revenue",9734859.13
2015-02-14,"lg.revenue",7143497.4
2015-02-15,"lg.revenue",7537824.25
2015-02-16,"lg.revenue",9863879.79
2015-02-17,"lg.revenue",7014966.06
2015-02-18,"lg.revenue",7184864.13
2015-02-19,"lg.revenue",6976100.71
2015-02-20,"lg.revenue",6965528.3
2015-02-21,"lg.revenue",8186744.37
2015-02-22,"lg.revenue",6207100.38
2015-02-23,"lg.revenue",7221555.5
2015-02-24,"lg.revenue",6571466.49
2015-02-25,"lg.revenue",6629363.6
2015-02-26,"lg.revenue",7376574.75
2015-02-27,"lg.revenue",6301466.09
2015-02-28,"lg.revenue",5899684.38
2015-03-01,"lg.revenue",6133365.18
2015-03-02,"lg.revenue",7861554.77
2015-03-03,"lg.revenue",6385008.66
2015-03-04,"lg.revenue",6133724.07
2015-03-05,"lg.revenue",6448446.95
2015-03-06,"lg.revenue",6324597.9
2015-03-07,"lg.revenue",5281760.74
2015-03-08,"lg.revenue",5565628.5
2015-03-09,"lg.revenue",6554307.58
2015-03-10,"lg.revenue",7635240.78
2015-03-11,"lg.revenue",7313788.23
2015-03-12,"lg.revenue",7719339.24
2015-03-13,"lg.revenue",7916522
2015-03-14,"lg.revenue",6145707.62
2015-03-15,"lg.revenue",6156449.62
2015-03-16,"lg.revenue",7088227.67
2015-03-17,"lg.revenue",6724955.23
2015-03-18,"lg.revenue",9770700.57
2015-03-19,"lg.revenue",6491245.91
2015-03-20,"lg.revenue",6943518.56
2015-03-21,"lg.revenue",6684347.81
2015-03-22,"lg.revenue",5931839.81
2015-03-23,"lg.revenue",7495796.73
2015-03-24,"lg.revenue",7011498.13
2015-03-25,"lg.revenue",6641625.12
2015-03-26,"lg.revenue",6356938.27
2015-03-27,"lg.revenue",6674618.94
2015-03-28,"lg.revenue",5507993.63
2015-03-29,"lg.revenue",5582382.84
2015-03-30,"lg.revenue",6690544.94
2015-03-31,"lg.revenue",9544422.01
2015-04-01,"lg.revenue",8447324.58
2015-04-02,"lg.revenue",7784146.91
2015-04-03,"lg.revenue",7422702.49
2015-04-04,"lg.revenue",6864957.37
2015-04-05,"lg.revenue",9970614.91
2015-04-06,"lg.revenue",6479198.61
2015-04-07,"lg.revenue",6514134.35
2015-04-08,"lg.revenue",6427753.8
2015-04-09,"lg.revenue",5937914.47
2015-04-10,"lg.revenue",6086754.45
2015-04-11,"lg.revenue",5029675.94
2015-04-12,"lg.revenue",5227599.38
2015-04-13,"lg.revenue",6494796.78
2015-04-14,"lg.revenue",6001109.04
2015-04-15,"lg.revenue",7203057.07
2015-04-16,"lg.revenue",6077344.45
2015-04-17,"lg.revenue",6148544.07
2015-04-18,"lg.revenue",4711452.92
2015-04-19,"lg.revenue",6426323.5
2015-04-20,"lg.revenue",7163989.2
2015-04-21,"lg.revenue",7695610.09
2015-04-22,"lg.revenue",7494900.83
2015-04-23,"lg.revenue",7120653.04
2015-04-24,"lg.revenue",8284058.73
2015-04-25,"lg.revenue",6709493.51
2015-04-26,"lg.revenue",7347571.48
2015-04-27,"lg.revenue",9320182.64
2015-04-28,"lg.revenue",10136235.51
2015-04-29,"lg.revenue",7373393.63
2015-04-30,"lg.revenue",6076956.46
2015-05-01,"lg.revenue",5793547.22
2015-05-02,"lg.revenue",4458803.18
2015-05-03,"lg.revenue",5215665.07
2015-05-04,"lg.revenue",6964519.19
2015-05-05,"lg.revenue",6668117.12
2015-05-06,"lg.revenue",6703960.15
2015-05-07,"lg.revenue",7371094.59
2015-05-08,"lg.revenue",6153367.48
2015-05-09,"lg.revenue",6530603.59
2015-05-10,"lg.revenue",4972902.37
2015-05-11,"lg.revenue",6721946.89
2015-05-12,"lg.revenue",9176406.71
2015-05-13,"lg.revenue",6849898.69
2015-05-14,"lg.revenue",6355751.68
2015-05-15,"lg.revenue",6729194.89
2015-05-16,"lg.revenue",6018779.14
2015-05-17,"lg.revenue",6385131.03
2015-05-18,"lg.revenue",7581393.55
2015-05-19,"lg.revenue",7926039.58
2015-05-20,"lg.revenue",6481625.21
2015-05-21,"lg.revenue",6279672.55
2015-05-22,"lg.revenue",7533368.86
2015-05-23,"lg.revenue",6334181.5
2015-05-24,"lg.revenue",7256559.93
2015-05-25,"lg.revenue",11894575.85
2015-05-26,"lg.revenue",6844445.31
2015-05-27,"lg.revenue",7241617.57
2015-05-28,"lg.revenue",6014628.77
2015-05-29,"lg.revenue",6040115.44
2015-05-30,"lg.revenue",5417442.5
2015-05-31,"lg.revenue",5535676.59
2015-06-01,"lg.revenue",8404009.85
2015-06-02,"lg.revenue",5583897.92
2015-06-03,"lg.revenue",3717000.82
2015-06-04,"lg.revenue",3838424.92
2015-06-05,"lg.revenue",5418252.92
2015-06-06,"lg.revenue",4871472.27
2015-06-07,"lg.revenue",5208351.68
2015-06-08,"lg.revenue",7125637.57
2015-06-09,"lg.revenue",7993265.36
2015-06-10,"lg.revenue",8657896.88
2015-06-11,"lg.revenue",5984966.13
2015-06-12,"lg.revenue",6112759.77
2015-06-13,"lg.revenue",5747523.64
2015-06-14,"lg.revenue",6210788.61
2015-06-15,"lg.revenue",9053501.31
2015-06-16,"lg.revenue",8034177.38
2015-06-17,"lg.revenue",8746009.77
2015-06-18,"lg.revenue",6753732.68
2015-06-19,"lg.revenue",7050343.3
2015-06-20,"lg.revenue",6376933.19
2015-06-21,"lg.revenue",5935658.72
2015-06-22,"lg.revenue",7027556.26
2015-06-23,"lg.revenue",8099543.39
2015-06-24,"lg.revenue",6979768.35
2015-06-25,"lg.revenue",6492769.6
2015-06-26,"lg.revenue",6080666.28
2015-06-27,"lg.revenue",5659270.76
2015-06-28,"lg.revenue",5812187.75
2015-06-29,"lg.revenue",6490358.24
2015-06-30,"lg.revenue",7192172.35
2015-07-01,"lg.revenue",7246651.17
2015-07-02,"lg.revenue",6504068.78
2015-07-03,"lg.revenue",7188839.56
2015-07-04,"lg.revenue",6506886.64
2015-07-05,"lg.revenue",8331966.77
2015-07-06,"lg.revenue",9109721.47
2015-07-07,"lg.revenue",7427825.36
2015-07-08,"lg.revenue",7253935.02
2015-07-09,"lg.revenue",6608099.11
2015-07-10,"lg.revenue",6249980.01
2015-07-11,"lg.revenue",5126918.21
2015-07-12,"lg.revenue",4970565.18
2015-07-13,"lg.revenue",6518569.03
2015-07-14,"lg.revenue",12066516.19
2015-07-15,"lg.revenue",9123814.47
2015-07-16,"lg.revenue",6640274.76
2015-07-17,"lg.revenue",6102932.91
2015-07-18,"lg.revenue",5454442.88
2015-07-19,"lg.revenue",5804599.15
2015-07-20,"lg.revenue",7117073.06
2015-07-21,"lg.revenue",7048440.43
2015-07-22,"lg.revenue",6501402.81
2015-07-23,"lg.revenue",11907129.21
2015-07-24,"lg.revenue",12606037.26
2015-07-25,"lg.revenue",8031179.86
2015-07-26,"lg.revenue",5461066.6
2015-07-27,"lg.revenue",12092756.09
2015-07-28,"lg.revenue",6549075.32
2015-07-29,"lg.revenue",6439556.46
2015-07-30,"lg.revenue",6620081.41
2015-07-31,"lg.revenue",7391023.77
2015-08-01,"lg.revenue",5847019.54
2015-08-02,"lg.revenue",6379542
2015-08-03,"lg.revenue",7990411
2015-08-04,"lg.revenue",7794357
2015-08-05,"lg.revenue",7284864
2015-08-06,"lg.revenue",6713748
2015-08-07,"lg.revenue",8402647
2015-08-08,"lg.revenue",7075052
2015-08-09,"lg.revenue",9302932
2015-08-10,"lg.revenue",9710330
2015-08-11,"lg.revenue",7707213
2015-08-12,"lg.revenue",7255222
2015-08-13,"lg.revenue",8346106
2015-08-14,"lg.revenue",7914799
2015-08-15,"lg.revenue",8479770
2015-08-16,"lg.revenue",8503282
2015-08-17,"lg.revenue",8286726
2015-08-18,"lg.revenue",8977671
2015-08-19,"lg.revenue",7904705
2015-08-20,"lg.revenue",7409675
2015-08-21,"lg.revenue",9451630
2015-08-22,"lg.revenue",6492297
2015-08-23,"lg.revenue",6873040
2015-08-24,"lg.revenue",7616987
2015-08-25,"lg.revenue",7947032
2015-08-26,"lg.revenue",7968914
2015-08-27,"lg.revenue",8660247
2015-08-28,"lg.revenue",7417164
2015-08-29,"lg.revenue",7096662
2015-08-30,"lg.revenue",6944615
2015-08-31,"lg.revenue",7931643
2015-09-01,"lg.revenue",8156959
2015-09-02,"lg.revenue",7340599
2015-09-03,"lg.revenue",8316228
2015-09-04,"lg.revenue",10735656
2015-09-05,"lg.revenue",7633552
2015-09-06,"lg.revenue",7881957
2015-09-07,"lg.revenue",11604546
2015-09-08,"lg.revenue",7257180
2015-09-09,"lg.revenue",5861567
2015-09-10,"lg.revenue",8497833
2015-09-11,"lg.revenue",7006132
2015-09-12,"lg.revenue",7689994
2015-09-13,"lg.revenue",5863098
2015-09-14,"lg.revenue",7307976
2015-09-15,"lg.revenue",10722326
2015-09-16,"lg.revenue",7612128
2015-09-17,"lg.revenue",6673008
2015-09-18,"lg.revenue",6450006
2015-09-19,"lg.revenue",5792630
2015-09-20,"lg.revenue",6112291
2015-09-21,"lg.revenue",7569378
2015-09-22,"lg.revenue",10403363
2015-09-23,"lg.revenue",6888626
2015-09-24,"lg.revenue",6646654
2015-09-25,"lg.revenue",7228544
2015-09-26,"lg.revenue",6499017
2015-09-27,"lg.revenue",5643706
2015-09-28,"lg.revenue",7046933
2015-09-29,"lg.revenue",7044094
2015-09-30,"lg.revenue",7977399
2015-10-01,"lg.revenue",6840484
2015-10-02,"lg.revenue",6731387
2015-10-03,"lg.revenue",5766877
2015-10-04,"lg.revenue",6452278
2015-10-05,"lg.revenue",7395851
2015-10-06,"lg.revenue",7655137
